"Step","ruby-20231106_104248 - train_loss","ruby-20231106_104248 - train_loss__MIN","ruby-20231106_104248 - train_loss__MAX","php-20231102_160100 - train_loss","php-20231102_160100 - train_loss__MIN","php-20231102_160100 - train_loss__MAX","java-20231101_090754 - train_loss","java-20231101_090754 - train_loss__MIN","java-20231101_090754 - train_loss__MAX","go-20231031_120958 - train_loss","go-20231031_120958 - train_loss__MIN","go-20231031_120958 - train_loss__MAX","javascript-20231029_122314 - train_loss","javascript-20231029_122314 - train_loss__MIN","javascript-20231029_122314 - train_loss__MAX","python-20231028_204326 - train_loss","python-20231028_204326 - train_loss__MIN","python-20231028_204326 - train_loss__MAX"
"8440","2.512","2.512","2.512","2.0973","2.0973","2.0973","2.1166","2.1166","2.1166","","","","","","","2.1378","2.1378","2.1378"
"8450","2.512","2.512","2.512","2.0971","2.0971","2.0971","2.1163","2.1163","2.1163","","","","","","","2.1379","2.1379","2.1379"
"8460","2.512","2.512","2.512","2.097","2.097","2.097","2.1162","2.1162","2.1162","","","","","","","2.1376","2.1376","2.1376"
"8470","2.512","2.512","2.512","2.0967","2.0967","2.0967","2.1159","2.1159","2.1159","","","","","","","2.1378","2.1378","2.1378"
"8480","2.512","2.512","2.512","2.0964","2.0964","2.0964","2.1155","2.1155","2.1155","","","","","","","2.1377","2.1377","2.1377"
"8490","2.5119","2.5119","2.5119","2.0962","2.0962","2.0962","2.1155","2.1155","2.1155","","","","","","","2.1378","2.1378","2.1378"
"8500","2.512","2.512","2.512","2.096","2.096","2.096","2.1151","2.1151","2.1151","","","","","","","2.1378","2.1378","2.1378"
"8510","2.5118","2.5118","2.5118","2.0958","2.0958","2.0958","2.1149","2.1149","2.1149","","","","","","","2.1376","2.1376","2.1376"
"8520","2.5116","2.5116","2.5116","2.0956","2.0956","2.0956","2.1148","2.1148","2.1148","","","","","","","2.1375","2.1375","2.1375"
"8530","2.5116","2.5116","2.5116","2.0955","2.0955","2.0955","2.1145","2.1145","2.1145","","","","","","","2.1374","2.1374","2.1374"
"8540","2.5115","2.5115","2.5115","2.0954","2.0954","2.0954","2.1142","2.1142","2.1142","","","","","","","2.1373","2.1373","2.1373"
"8550","2.5114","2.5114","2.5114","2.095","2.095","2.095","2.114","2.114","2.114","","","","","","","2.1372","2.1372","2.1372"
"8560","2.5112","2.5112","2.5112","2.0948","2.0948","2.0948","2.1137","2.1137","2.1137","","","","","","","2.1372","2.1372","2.1372"
"8570","2.5112","2.5112","2.5112","2.0942","2.0942","2.0942","2.1135","2.1135","2.1135","","","","","","","2.1371","2.1371","2.1371"
"8580","2.5113","2.5113","2.5113","2.0938","2.0938","2.0938","2.1132","2.1132","2.1132","","","","","","","2.1369","2.1369","2.1369"
"8590","2.5109","2.5109","2.5109","2.0936","2.0936","2.0936","2.113","2.113","2.113","","","","","","","2.1368","2.1368","2.1368"
"8600","2.5107","2.5107","2.5107","2.0933","2.0933","2.0933","2.1125","2.1125","2.1125","","","","","","","2.1369","2.1369","2.1369"
"8610","2.5105","2.5105","2.5105","2.0932","2.0932","2.0932","2.1123","2.1123","2.1123","","","","","","","2.1368","2.1368","2.1368"
"8620","2.5103","2.5103","2.5103","2.0931","2.0931","2.0931","2.1121","2.1121","2.1121","","","","","","","2.1367","2.1367","2.1367"
"8630","2.5103","2.5103","2.5103","2.0929","2.0929","2.0929","2.1118","2.1118","2.1118","","","","","","","2.1366","2.1366","2.1366"
"8640","2.5104","2.5104","2.5104","2.0928","2.0928","2.0928","2.1115","2.1115","2.1115","","","","","","","","",""
"8650","2.5102","2.5102","2.5102","2.0924","2.0924","2.0924","2.1113","2.1113","2.1113","","","","","","","","",""
"8660","2.5101","2.5101","2.5101","2.0922","2.0922","2.0922","2.1113","2.1113","2.1113","","","","","","","","",""
"8670","2.5102","2.5102","2.5102","2.092","2.092","2.092","2.1109","2.1109","2.1109","","","","","","","","",""
"8680","2.5101","2.5101","2.5101","2.0919","2.0919","2.0919","2.1106","2.1106","2.1106","","","","","","","","",""
"8690","2.51","2.51","2.51","2.0917","2.0917","2.0917","2.1105","2.1105","2.1105","","","","","","","","",""
"8700","2.5098","2.5098","2.5098","2.0915","2.0915","2.0915","2.1104","2.1104","2.1104","","","","","","","","",""
"8710","2.5099","2.5099","2.5099","2.0911","2.0911","2.0911","2.11","2.11","2.11","","","","","","","","",""
"8720","2.51","2.51","2.51","2.0909","2.0909","2.0909","2.1097","2.1097","2.1097","","","","","","","","",""
"8730","2.5097","2.5097","2.5097","2.0907","2.0907","2.0907","2.1091","2.1091","2.1091","","","","","","","","",""
"8740","","","","2.0905","2.0905","2.0905","2.1088","2.1088","2.1088","","","","","","","","",""
"8750","","","","2.0902","2.0902","2.0902","2.1085","2.1085","2.1085","","","","","","","","",""
"8760","","","","2.09","2.09","2.09","2.1083","2.1083","2.1083","","","","","","","","",""
"8770","","","","2.0897","2.0897","2.0897","2.1082","2.1082","2.1082","","","","","","","","",""
"8780","","","","2.0895","2.0895","2.0895","2.1079","2.1079","2.1079","","","","","","","","",""
"8790","","","","2.0891","2.0891","2.0891","2.1074","2.1074","2.1074","","","","","","","","",""
"8800","","","","2.089","2.089","2.089","2.1069","2.1069","2.1069","","","","","","","","",""
"8810","","","","2.0885","2.0885","2.0885","2.1066","2.1066","2.1066","","","","","","","","",""
"8820","","","","2.0881","2.0881","2.0881","2.1063","2.1063","2.1063","","","","","","","","",""
"8830","","","","2.0879","2.0879","2.0879","2.106","2.106","2.106","","","","","","","","",""
"8840","","","","2.0876","2.0876","2.0876","2.1057","2.1057","2.1057","","","","","","","","",""
"8850","","","","2.0874","2.0874","2.0874","2.1054","2.1054","2.1054","","","","","","","","",""
"8860","","","","2.0871","2.0871","2.0871","2.1051","2.1051","2.1051","","","","","","","","",""
"8870","","","","2.0869","2.0869","2.0869","2.1049","2.1049","2.1049","","","","","","","","",""
"8880","","","","2.0865","2.0865","2.0865","2.1046","2.1046","2.1046","","","","","","","","",""
"8890","","","","2.0861","2.0861","2.0861","2.1044","2.1044","2.1044","","","","","","","","",""
"8900","","","","2.0857","2.0857","2.0857","2.1042","2.1042","2.1042","","","","","","","","",""
"8910","","","","2.0854","2.0854","2.0854","2.1038","2.1038","2.1038","","","","","","","","",""
"8920","","","","2.085","2.085","2.085","2.1035","2.1035","2.1035","","","","","","","","",""
"8930","","","","2.085","2.085","2.085","2.1035","2.1035","2.1035","","","","","","","","",""
"8940","","","","2.0849","2.0849","2.0849","2.1035","2.1035","2.1035","","","","","","","","",""
"8950","","","","2.0849","2.0849","2.0849","2.1033","2.1033","2.1033","","","","","","","","",""
"8960","","","","2.0847","2.0847","2.0847","2.1032","2.1032","2.1032","","","","","","","","",""
"8970","","","","2.0844","2.0844","2.0844","2.1027","2.1027","2.1027","","","","","","","","",""
"8980","","","","2.0842","2.0842","2.0842","2.1024","2.1024","2.1024","","","","","","","","",""
"8990","","","","2.0839","2.0839","2.0839","2.1021","2.1021","2.1021","","","","","","","","",""
"9000","","","","2.0838","2.0838","2.0838","2.1019","2.1019","2.1019","","","","","","","","",""
"9010","","","","2.0835","2.0835","2.0835","2.1017","2.1017","2.1017","","","","","","","","",""
"9020","","","","2.0833","2.0833","2.0833","2.1014","2.1014","2.1014","","","","","","","","",""
"9030","","","","2.083","2.083","2.083","2.1013","2.1013","2.1013","","","","","","","","",""
"9040","","","","2.0827","2.0827","2.0827","2.1009","2.1009","2.1009","","","","","","","","",""
"9050","","","","2.0825","2.0825","2.0825","2.1007","2.1007","2.1007","","","","","","","","",""
"9060","","","","2.0822","2.0822","2.0822","2.1006","2.1006","2.1006","","","","","","","","",""
"9070","","","","2.082","2.082","2.082","2.1004","2.1004","2.1004","","","","","","","","",""
"9080","","","","2.0819","2.0819","2.0819","2.0999","2.0999","2.0999","","","","","","","","",""
"9090","","","","2.0817","2.0817","2.0817","2.0996","2.0996","2.0996","","","","","","","","",""
"9100","","","","2.0813","2.0813","2.0813","2.0995","2.0995","2.0995","","","","","","","","",""
"9110","","","","2.0812","2.0812","2.0812","2.0991","2.0991","2.0991","","","","","","","","",""
"9120","","","","2.0809","2.0809","2.0809","2.0988","2.0988","2.0988","","","","","","","","",""
"9130","","","","2.0805","2.0805","2.0805","2.0986","2.0986","2.0986","","","","","","","","",""
"9140","","","","2.08","2.08","2.08","2.0984","2.0984","2.0984","","","","","","","","",""
"9150","","","","2.0796","2.0796","2.0796","2.0983","2.0983","2.0983","","","","","","","","",""
"9160","","","","2.0794","2.0794","2.0794","2.0982","2.0982","2.0982","","","","","","","","",""
"9170","","","","2.0792","2.0792","2.0792","2.098","2.098","2.098","","","","","","","","",""
"9180","","","","2.0788","2.0788","2.0788","2.0978","2.0978","2.0978","","","","","","","","",""
"9190","","","","2.0784","2.0784","2.0784","2.0976","2.0976","2.0976","","","","","","","","",""
"9200","","","","2.0783","2.0783","2.0783","2.0971","2.0971","2.0971","","","","","","","","",""
"9210","","","","2.0779","2.0779","2.0779","2.0969","2.0969","2.0969","","","","","","","","",""
"9220","","","","2.0777","2.0777","2.0777","2.0964","2.0964","2.0964","","","","","","","","",""
"9230","","","","2.0775","2.0775","2.0775","2.0958","2.0958","2.0958","","","","","","","","",""
"9240","","","","2.0772","2.0772","2.0772","2.0955","2.0955","2.0955","","","","","","","","",""
"9250","","","","2.0768","2.0768","2.0768","2.0954","2.0954","2.0954","","","","","","","","",""
"9260","","","","2.0764","2.0764","2.0764","2.095","2.095","2.095","","","","","","","","",""
"9270","","","","2.0761","2.0761","2.0761","2.0947","2.0947","2.0947","","","","","","","","",""
"9280","","","","2.0758","2.0758","2.0758","2.0943","2.0943","2.0943","","","","","","","","",""
"9290","","","","2.0755","2.0755","2.0755","2.0942","2.0942","2.0942","","","","","","","","",""
"9300","","","","2.0752","2.0752","2.0752","2.0939","2.0939","2.0939","","","","","","","","",""
"9310","","","","2.0749","2.0749","2.0749","2.0937","2.0937","2.0937","","","","","","","","",""
"9320","","","","2.0746","2.0746","2.0746","2.0936","2.0936","2.0936","","","","","","","","",""
"9330","","","","2.0744","2.0744","2.0744","2.0933","2.0933","2.0933","","","","","","","","",""
"9340","","","","2.0742","2.0742","2.0742","2.0929","2.0929","2.0929","","","","","","","","",""
"9350","","","","2.0738","2.0738","2.0738","2.0925","2.0925","2.0925","","","","","","","","",""
"9360","","","","2.0736","2.0736","2.0736","2.0923","2.0923","2.0923","","","","","","","","",""
"9370","","","","2.0733","2.0733","2.0733","2.0918","2.0918","2.0918","","","","","","","","",""
"9380","","","","2.073","2.073","2.073","2.0916","2.0916","2.0916","","","","","","","","",""
"9390","","","","2.0728","2.0728","2.0728","2.0914","2.0914","2.0914","","","","","","","","",""
"9400","","","","2.0725","2.0725","2.0725","2.0911","2.0911","2.0911","","","","","","","","",""
"9410","","","","2.0724","2.0724","2.0724","2.0906","2.0906","2.0906","","","","","","","","",""
"9420","","","","2.0722","2.0722","2.0722","2.0901","2.0901","2.0901","","","","","","","","",""
"9430","","","","2.072","2.072","2.072","2.0899","2.0899","2.0899","","","","","","","","",""
"9440","","","","2.0719","2.0719","2.0719","2.0895","2.0895","2.0895","","","","","","","","",""
"9450","","","","2.0716","2.0716","2.0716","2.0892","2.0892","2.0892","","","","","","","","",""
"9460","","","","2.0714","2.0714","2.0714","2.0891","2.0891","2.0891","","","","","","","","",""
"9470","","","","2.0712","2.0712","2.0712","2.0888","2.0888","2.0888","","","","","","","","",""
"9480","","","","2.071","2.071","2.071","2.0887","2.0887","2.0887","","","","","","","","",""
"9490","","","","2.0706","2.0706","2.0706","2.0883","2.0883","2.0883","","","","","","","","",""
"9500","","","","2.0704","2.0704","2.0704","2.0879","2.0879","2.0879","","","","","","","","",""
"9510","","","","2.0702","2.0702","2.0702","2.0877","2.0877","2.0877","","","","","","","","",""
"9520","","","","2.07","2.07","2.07","2.0872","2.0872","2.0872","","","","","","","","",""
"9530","","","","2.0699","2.0699","2.0699","2.087","2.087","2.087","","","","","","","","",""
"9540","","","","2.0696","2.0696","2.0696","2.0868","2.0868","2.0868","","","","","","","","",""
"9550","","","","2.0693","2.0693","2.0693","2.0865","2.0865","2.0865","","","","","","","","",""
"9560","","","","2.0689","2.0689","2.0689","2.0864","2.0864","2.0864","","","","","","","","",""
"9570","","","","2.0685","2.0685","2.0685","2.0861","2.0861","2.0861","","","","","","","","",""
"9580","","","","2.0683","2.0683","2.0683","2.086","2.086","2.086","","","","","","","","",""
"9590","","","","2.0681","2.0681","2.0681","2.0858","2.0858","2.0858","","","","","","","","",""
"9600","","","","2.0678","2.0678","2.0678","2.0856","2.0856","2.0856","","","","","","","","",""
"9610","","","","2.0675","2.0675","2.0675","2.0852","2.0852","2.0852","","","","","","","","",""
"9620","","","","2.0674","2.0674","2.0674","2.0848","2.0848","2.0848","","","","","","","","",""
"9630","","","","2.0672","2.0672","2.0672","2.0845","2.0845","2.0845","","","","","","","","",""
"9640","","","","1.9286","1.9286","1.9286","2.0841","2.0841","2.0841","","","","","","","","",""
"9650","","","","1.897","1.897","1.897","2.0838","2.0838","2.0838","","","","","","","","",""
"9660","","","","1.8764","1.8764","1.8764","2.0836","2.0836","2.0836","","","","","","","","",""
"9670","","","","1.874","1.874","1.874","2.0833","2.0833","2.0833","","","","","","","","",""
"9680","","","","1.8614","1.8614","1.8614","2.083","2.083","2.083","","","","","","","","",""
"9690","","","","1.857","1.857","1.857","2.0826","2.0826","2.0826","","","","","","","","",""
"9700","","","","1.8652","1.8652","1.8652","2.0822","2.0822","2.0822","","","","","","","","",""
"9710","","","","1.8706","1.8706","1.8706","2.0819","2.0819","2.0819","","","","","","","","",""
"9720","","","","1.8763","1.8763","1.8763","2.0817","2.0817","2.0817","","","","","","","","",""
"9730","","","","1.8744","1.8744","1.8744","2.0815","2.0815","2.0815","","","","","","","","",""
"9740","","","","1.8853","1.8853","1.8853","2.0813","2.0813","2.0813","","","","","","","","",""
"9750","","","","1.8937","1.8937","1.8937","2.081","2.081","2.081","","","","","","","","",""
"9760","","","","1.8891","1.8891","1.8891","2.0807","2.0807","2.0807","","","","","","","","",""
"9770","","","","1.8872","1.8872","1.8872","2.0805","2.0805","2.0805","","","","","","","","",""
"9780","","","","1.8829","1.8829","1.8829","2.0802","2.0802","2.0802","","","","","","","","",""
"9790","","","","1.881","1.881","1.881","2.0799","2.0799","2.0799","","","","","","","","",""
"9800","","","","1.8802","1.8802","1.8802","2.0797","2.0797","2.0797","","","","","","","","",""
"9810","","","","1.8761","1.8761","1.8761","2.0794","2.0794","2.0794","","","","","","","","",""
"9820","","","","1.8768","1.8768","1.8768","2.0791","2.0791","2.0791","","","","","","","","",""
"9830","","","","1.8787","1.8787","1.8787","2.0789","2.0789","2.0789","","","","","","","","",""
"9840","","","","1.8803","1.8803","1.8803","2.0785","2.0785","2.0785","","","","","","","","",""
"9850","","","","1.8847","1.8847","1.8847","2.0783","2.0783","2.0783","","","","","","","","",""
"9860","","","","1.8859","1.8859","1.8859","2.0781","2.0781","2.0781","","","","","","","","",""
"9870","","","","1.8874","1.8874","1.8874","2.0781","2.0781","2.0781","","","","","","","","",""
"9880","","","","1.8867","1.8867","1.8867","2.0776","2.0776","2.0776","","","","","","","","",""
"9890","","","","1.8852","1.8852","1.8852","2.0775","2.0775","2.0775","","","","","","","","",""
"9900","","","","1.8844","1.8844","1.8844","2.0775","2.0775","2.0775","","","","","","","","",""
"9910","","","","1.8845","1.8845","1.8845","2.0771","2.0771","2.0771","","","","","","","","",""
"9920","","","","1.884","1.884","1.884","2.0768","2.0768","2.0768","","","","","","","","",""
"9930","","","","1.8854","1.8854","1.8854","2.0766","2.0766","2.0766","","","","","","","","",""
"9940","","","","1.8873","1.8873","1.8873","2.0764","2.0764","2.0764","","","","","","","","",""
"9950","","","","1.8884","1.8884","1.8884","2.0762","2.0762","2.0762","","","","","","","","",""
"9960","","","","1.8878","1.8878","1.8878","2.076","2.076","2.076","","","","","","","","",""
"9970","","","","1.8876","1.8876","1.8876","2.0758","2.0758","2.0758","","","","","","","","",""
"9980","","","","1.8898","1.8898","1.8898","2.0758","2.0758","2.0758","","","","","","","","",""
"9990","","","","1.8906","1.8906","1.8906","2.0756","2.0756","2.0756","","","","","","","","",""
"10000","","","","1.8887","1.8887","1.8887","2.0755","2.0755","2.0755","","","","","","","","",""
"10010","","","","1.8893","1.8893","1.8893","2.0751","2.0751","2.0751","","","","","","","","",""
"10020","","","","1.8881","1.8881","1.8881","2.0749","2.0749","2.0749","","","","","","","","",""
"10030","","","","1.8872","1.8872","1.8872","2.0746","2.0746","2.0746","","","","","","","","",""
"10040","","","","1.886","1.886","1.886","2.0742","2.0742","2.0742","","","","","","","","",""
"10050","","","","1.8876","1.8876","1.8876","2.0739","2.0739","2.0739","","","","","","","","",""
"10060","","","","1.8852","1.8852","1.8852","2.0737","2.0737","2.0737","","","","","","","","",""
"10070","","","","1.8839","1.8839","1.8839","2.0735","2.0735","2.0735","","","","","","","","",""
"10080","","","","1.8841","1.8841","1.8841","2.0732","2.0732","2.0732","","","","","","","","",""
"10090","","","","1.8863","1.8863","1.8863","2.0729","2.0729","2.0729","","","","","","","","",""
"10100","","","","1.8863","1.8863","1.8863","2.0728","2.0728","2.0728","","","","","","","","",""
"10110","","","","1.8868","1.8868","1.8868","2.0728","2.0728","2.0728","","","","","","","","",""
"10120","","","","1.8872","1.8872","1.8872","2.0724","2.0724","2.0724","","","","","","","","",""
"10130","","","","1.887","1.887","1.887","2.0721","2.0721","2.0721","","","","","","","","",""
"10140","","","","1.8893","1.8893","1.8893","2.0718","2.0718","2.0718","","","","","","","","",""
"10150","","","","1.8885","1.8885","1.8885","2.0715","2.0715","2.0715","","","","","","","","",""
"10160","","","","1.8888","1.8888","1.8888","2.0713","2.0713","2.0713","","","","","","","","",""
"10170","","","","1.8878","1.8878","1.8878","2.0709","2.0709","2.0709","","","","","","","","",""
"10180","","","","1.8869","1.8869","1.8869","2.0707","2.0707","2.0707","","","","","","","","",""
"10190","","","","1.8862","1.8862","1.8862","2.0704","2.0704","2.0704","","","","","","","","",""
"10200","","","","1.886","1.886","1.886","2.0702","2.0702","2.0702","","","","","","","","",""
"10210","","","","1.8856","1.8856","1.8856","2.0701","2.0701","2.0701","","","","","","","","",""
"10220","","","","1.885","1.885","1.885","2.0699","2.0699","2.0699","","","","","","","","",""
"10230","","","","1.8855","1.8855","1.8855","2.0697","2.0697","2.0697","","","","","","","","",""
"10240","","","","1.8853","1.8853","1.8853","2.0695","2.0695","2.0695","","","","","","","","",""
"10250","","","","1.8852","1.8852","1.8852","2.0694","2.0694","2.0694","","","","","","","","",""
"10260","","","","1.8844","1.8844","1.8844","2.0691","2.0691","2.0691","","","","","","","","",""
"10270","","","","1.886","1.886","1.886","2.0688","2.0688","2.0688","","","","","","","","",""
"10280","","","","1.8863","1.8863","1.8863","2.0686","2.0686","2.0686","","","","","","","","",""
"10290","","","","1.8862","1.8862","1.8862","2.0682","2.0682","2.0682","","","","","","","","",""
"10300","","","","1.8856","1.8856","1.8856","2.068","2.068","2.068","","","","","","","","",""
"10310","","","","1.8849","1.8849","1.8849","2.0677","2.0677","2.0677","","","","","","","","",""
"10320","","","","1.8856","1.8856","1.8856","2.0675","2.0675","2.0675","","","","","","","","",""
"10330","","","","1.8863","1.8863","1.8863","2.0672","2.0672","2.0672","","","","","","","","",""
"10340","","","","1.8857","1.8857","1.8857","2.0671","2.0671","2.0671","","","","","","","","",""
"10350","","","","1.8852","1.8852","1.8852","2.0669","2.0669","2.0669","","","","","","","","",""
"10360","","","","1.8846","1.8846","1.8846","2.0666","2.0666","2.0666","","","","","","","","",""
"10370","","","","1.8845","1.8845","1.8845","2.0663","2.0663","2.0663","","","","","","","","",""
"10380","","","","1.8845","1.8845","1.8845","2.0662","2.0662","2.0662","","","","","","","","",""
"10390","","","","1.8852","1.8852","1.8852","2.0659","2.0659","2.0659","","","","","","","","",""
